16/08/2026                                                                                          Página 1



Signatura            Supl.    NA        Suc. Loc.    Cod./Bar.  NEA       Título
HG1/09/Gran                   1021835   BH   BH.G    102003960  1502682   Del espíritu de las leyes /                                 
HG1/09/Gran                   1021841   BH   BH.G    102003961  1502687   Del espíritu de las leyes /                                 
HG1/09/Gran                   1023808   BH   BH.G    102026750  1505164   Heráclito, Parménides, Empédocles : la sabiduría presocrátic
HG1/09/Gran                   411573    BH   BH.G    101015873  1015873   Así habló Zarathustra /                                     
HG1/09/Gran                   377514    BH   BH.G    101015866  1015866   Crítica de la economía clásica /                            
HG1/09/Gran                   377008    BH   BH.G    101015732  1015732   El principio federativo /                                   
HG1/09/Gran                   377028    BH   BH.G    101015856  1015856   Primer ensayo sobre la población /                          
HG1/09/Gran                   377054    BH   BH.G    101015887  1015887   El origen de la familia, la propiedad privada y el estado / 
HG1/09/Gran                   377097    BH   BH.G    101015861  1015861   La democracia en América /                                  
HG1/09/Gran                   377100    BH   BH.G    101015863  1015863   La democracia en América /                                  
HG1/09/Gran                   360410    BH   BH.G    101015886  1015886   Confesiones /                                               
HG1/09/Gran                   308586    BH   BH.G    101015824  1015824   Del sentimiento trágico de la vida /                        
HG1/09/Gran                   509942    BH   BH.G    101015858  1015858   Una teoría científica de la cultura /                       
HG1/09/Gran                   520995    BH   BH.G    101015901  1015901   Introducción al psicoanálisis /                             
HG1/09/Gran                   506539    BH   BH.G    102003624  1502411   Fragmento sobre el gobierno /                               
HG1/09/Gran                   413736    BH   BH.G    101015849  1015849   Historia y consciencia de clase /                           
HG1/09/Gran                   413741    BH   BH.G    101015892  1015892   Pensamientos /                                              
HG1/09/Gran                   413751    BH   BH.G    101015834  1015834   Ensayo sobre el entendimiento humano /                      
HG1/09/Gran                   502985    BH   BH.G    101015831  1015831   Tratado del primer principio /                              
HG1/09/Gran                   468795    BH   BH.G    101015749  1015749   De la brevedad de la vida y otros diálogos /                
HG1/09/Gran                   1020979   BH   BH.G    102002510  1501465   Cartas filosóficas /                                        
HG1/09/Gran                   1020985   BH   BH.G    102002639  1501477   Principios de economía política /                           
HG1/09/Gran                   1021609   BH   BH.G    102003623  1502407   Del conocimiento /                                          
HG1/09/Gran                   1021628   BH   BH.G    102003627  1502431   El manifiesto comunista y otros ensayos /                   
HG1/09/Gran                   1021634   BH   BH.G    102003628  1502438   El banquete ; Fedro /                                       
HG1/09/Gran                   1021613   BH   BH.G    102003625  1502418   Metafísica /                                                
HG1/09/Gran                   1021620   BH   BH.G    102003626  1502425   La ética protestante y el espíritu del capitalismo /        
HG1/09/Gran                   1021895   BH   BH.G    102003971  1502735   Elogio de la locura /                                       
HG1/09/Gran                   1021896   BH   BH.G    102003972  1502737   La relación del arte con la naturaleza /                    
HG1/09/Gran                   1021938   BH   BH.G    102003981  1502783   Mi punto de vista /                                         
HG1/09/Gran                   361074    BH   BH.G    101015823  1015823   Sobre la teoría de la relatividad y otras aportaciones cient
HG1/09/Gran                   503008    BH   BH.G    102020916  1015742   Principios de teología /                                    
HG1/09/Gran                   414198    BH   BH.G    101015707  1015707   Discurso preliminar de la Enciclopedia /                    
HG1/09/Gran                   414209    BH   BH.G    101015709  1015709   Miseria de la filosofía /                                   
HG1/09/Gran                   414217    BH   BH.G    101015871  1015871   Pensamientos filosóficos ; Investigaciones filosóficas sobre
HG1/09/Gran                   414227    BH   BH.G    101015723  1015723   Nueva crítica de la razón pura /                            
HG1/09/Gran                   414235    BH   BH.G    101015730  1015730   Ensayos sobre sexualidad /                                  
